type,address,timestamp,problem_type_abdul,note,state,latitude,longitude,province,district,type_count
['ถนน'],702/11 ซอย แก้วเงินทอง 2 แขวงบางพรม เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,2023-05-17,['ถนน'],ฝ่ายโยธา สำนักงานเขตตลิ่งชัน ขอบคุณสำหรับข้อมูล เจ้าหน้าที่จะเร่งตรวจสอบแก้ไขและแจ้งผลให้ทราบโดยเร็ว,กำลังดำเนินการ,100.45549,13.75721,กรุงเทพมหานคร,เขตตลิ่งชัน,1
['สายไฟ'],69 ซ. เอกมัย 21 แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,2023-05-17,['สายไฟ'],,รอรับเรื่อง,100.5872,13.73887,กรุงเทพมหานคร,เขตวัฒนา,1
"['ถนน', 'กีดขวาง', 'ป้าย', 'ร้องเรียน']",เลขที่ 163 อาคารไทยสมุทร ทร์ ซอย 10 ถนน นราธิวาสราชนครินทร์ แขวง สุริยวงศ์ เขตบางรัก กรุงเทพมหานคร 10500 ประเทศไทย,2023-05-17,"['ถนน', 'กีดขวาง', 'ป้าย', 'ร้องเรียน']",สำนักการจราจรขอเรียนให้ทราบว่าอยู่ระหว่างตรวจสอบสำนักการจราจรและขนส่งขอขอบคุณที่ท่านได้แจ้งปัญหาความเดือดร้อนเข้ามาจะรีบดำเนินการแก้ไข,ศึกษาปัญหา,100.5282,13.72795,กรุงเทพมหานคร,เขตบางรัก,4
['ป้ายจราจร'],339 ถนน พระราม 9 แขวงหัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,2023-05-17,['ป้ายจราจร'],เขตบางกะปิ ส่งต่อไปยัง สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.),ส่งต่อ(ใหม่),100.6035,13.74825,กรุงเทพมหานคร,เขตบางกะปิ,1
"['สะพาน', 'ความปลอดภัย']",70 หมู่บ้านอรุณทอง 2 แขวงหนองแขม เขตหนองแขม กรุงเทพมหานคร 10160 ประเทศไทย,2023-05-17,"['สะพาน', 'ความปลอดภัย']",ฝ่ายโยธาสำนักงานเขตหนองแขมได้รับข้อมูลเรื่องร้องทุกข์จากท่านแล้ว อยู่ระหว่างตรวจสอบบริเวณดังกล่าว ผลเป็นประการใดจะนำเรียนให้ทราบอีกครั้งครับ,กำลังดำเนินการ,100.36832,13.69228,กรุงเทพมหานคร,เขตหนองแขม,2
['ความสะอาด'],74 ถนน ริมคลองประปา แขวง บางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,2023-05-17,['ความสะอาด'],ฝ่ายรักษาความสะอาด เขตบางซื่อ รับเรื่องประสานผู้เกี่ยวข้องเพื่อตรวจสอบดำเนินการแก้ไขค่ะ,กำลังดำเนินการ,100.53552,13.80611,กรุงเทพมหานคร,เขตบางซื่อ,1
[''],10/209 โชคชัย 4 ซอย 84 แยก 2-9 แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230 ประเทศไทย,2023-05-17,[''],เขตลาดพร้าวรับเรื่องและส่งเรื่องให้ฝ่ายที่เกี่ยวข้องดำเนินการตรวจสอบแล้วค่ะ,กำลังดำเนินการ,100.60181,13.8268,กรุงเทพมหานคร,เขตลาดพร้าว,1
['ทางเท้า'],4 พระราม 2 ซ. 49 แขวง ท่าข้าม เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,2023-05-17,['ทางเท้า'],,รอรับเรื่อง,100.44901,13.6676,กรุงเทพมหานคร,เขตบางขุนเทียน,1
"['แสงสว่าง', 'คลอง']",312 ซอย ลาดพร้าว 87 แยก 10 แขวงคลองเจ้าคุณสิงห์ เขตวังทองหลาง กรุงเทพมหานคร 10310 ประเทศไทย,2023-05-17,"['แสงสว่าง', 'คลอง']",,รอรับเรื่อง,100.61978,13.78983,กรุงเทพมหานคร,เขตวังทองหลาง,2
"['ถนน', 'ความสะอาด']",293/4-5 ซอย ประชาชื่น 8 แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,2023-05-17,"['ถนน', 'ความสะอาด']",สำนักงานเขตบางซื่อ ฝ่ายรักษาความสะอาด ได้ตรวจสอบและกำชับ ร้านค้าบริเวณดังกล่าว ให้ทิ้งขยะลงในถังขยะของตนเอง,เสร็จสิ้น,100.53437,13.81113,กรุงเทพมหานคร,เขตบางซื่อ,2
