type,address,timestamp,problem_type_abdul,note,state,latitude,longitude,province,district,cluster_label
ทางเท้า,160 เซ็นทรัลพระราม2 ชั้น2 ถ. พระราม 2 แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,2023-05-17,['ทางเท้า'],,รอรับเรื่อง,100.43954,13.66339,กรุงเทพมหานคร,เขตบางขุนเทียน,3
ถนน,ตรงข้ามโรงพยาบาลเทพธารินทร์ แขวงคลองตัน เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,2023-05-17,"['ถนน', 'ท่อระบายน้ำ', 'เสียงรบกวน']",ฝ่ายโยธา อยู่ระหว่างตรวจสอบดำเนินการครับ,กำลังดำเนินการ,100.57621,13.71526,กรุงเทพมหานคร,เขตคลองเตย,2
ถนน,39 ซอย เอกชัย 66 บางบอนเหนือ เขตบางบอน กรุงเทพมหานคร 10150 ประเทศไทย,2023-05-17,"['PM2.5', 'ร้องเรียน', 'ถนน', 'ทางเท้า']",จะเข้าดำเนินการตรวจสอบให้ครับ,กำลังดำเนินการ,100.42178,13.67639,กรุงเทพมหานคร,เขตบางบอน,3
ทางเท้า,39 ซอย เอกชัย 66 บางบอนเหนือ เขตบางบอน กรุงเทพมหานคร 10150 ประเทศไทย,2023-05-17,"['PM2.5', 'ร้องเรียน', 'ถนน', 'ทางเท้า']",จะเข้าดำเนินการตรวจสอบให้ครับ,กำลังดำเนินการ,100.42178,13.67639,กรุงเทพมหานคร,เขตบางบอน,3
ทางเท้า,545 ซอย เพชรเกษม 63 แขวงหลักสอง เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,2023-05-17,['ทางเท้า'],เขตบางแครับเรื่อง มอบฝ่ายเทศกิจตรวจสอบและดำเนินการค่ะ,กำลังดำเนินการ,100.3922,13.69526,กรุงเทพมหานคร,เขตบางแค,3
ทางเท้า,38 ซอย รัชดาภิเษก 6 แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,2023-05-17,['ทางเท้า'],เขตห้วยขวาง ส่งต่อไปยัง สำนักการโยธา กทม.,ส่งต่อ(ใหม่),100.56934,13.76402,กรุงเทพมหานคร,เขตห้วยขวาง,4
ถนน,10150 อนามัยงามเจริญ 11 แขวงบางมด เขตจอมทอง กรุงเทพมหานคร 10150 ประเทศไทย,2023-05-17,['ถนน'],เขตจอมทอง ส่งต่อไปยัง การไฟฟ้านครหลวง MEA,ส่งต่อ(ใหม่),100.45516,13.66139,กรุงเทพมหานคร,เขตจอมทอง,3
ถนน,- พุทธมณฑลสาย2 : 1 ซ. อุทยาน 5 แขวงทวีวัฒนา เขตทวีวัฒนา กรุงเทพมหานคร 10170 ประเทศไทย,2023-05-17,['ถนน'],"เจ้าหน้าที่เทศกิจ สำนักงานเขตทวีวัฒนา
กำลังดำเนินการจัดเก็บ",เสร็จสิ้น,100.35311,13.77302,กรุงเทพมหานคร,เขตทวีวัฒนา,0
ทางเท้า,เลขที่ 33/167 ​ แขวงประเวศ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,2023-05-17,['ทางเท้า'],เขตประเวศ ส่งต่อไปยัง สำนักการโยธา กทม.,ส่งต่อ(ใหม่),100.70486,13.71025,กรุงเทพมหานคร,ประเวศ,2
ถนน,14/15 ประชาอุทิศ แขวงทุ่งครุ เขตทุ่งครุ กรุงเทพมหานคร 10140 ประเทศไทย,2023-05-17,"['ความสะอาด', 'PM2.5', 'ร้องเรียน', 'ถนน']",สำนักสิ่งแวดล้อม กทม. ส่งต่อไปยัง สน.ทุ่งครุ,ส่งต่อ(ใหม่),100.50583,13.63807,กรุงเทพมหานคร,เขตทุ่งครุ,3
ทางเท้า,1 ถ. จรัญสนิทวงศ์ แขวงบางอ้อ เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย,2023-05-17,['ทางเท้า'],📣กองแผนงานและประสานสาธารณูปโภค สำนักการโยธา กทม. ขอขอบคุณสำหรับการแจ้งข้อมูลค่ะ กองแผนงานและประสานสาธารณูปโภค อยู่ระหว่างดำเนินการตรวจสอบบริเวณร้องเรียนดังกล่าว เพื่อดำเนินการแก้ไขต่อไป 👷🏻‍♀️,ส่งต่อ(ใหม่),100.50779,13.79675,กรุงเทพมหานคร,เขตบางพลัด,0
ทางเท้า,309 ถ. ประชาชื่น แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210 ประเทศไทย,2023-05-17,"['ทางเท้า', 'ป้าย', 'ความปลอดภัย', 'ถนน']",ขอบคุณสำหรับข้อมูล ฝ่ายเทศกิจจะดำเนินการตรวจสอบต่อไป,กำลังดำเนินการ,100.55118,13.87211,กรุงเทพมหานคร,เขตหลักสี่,1
ถนน,309 ถ. ประชาชื่น แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210 ประเทศไทย,2023-05-17,"['ทางเท้า', 'ป้าย', 'ความปลอดภัย', 'ถนน']",ขอบคุณสำหรับข้อมูล ฝ่ายเทศกิจจะดำเนินการตรวจสอบต่อไป,กำลังดำเนินการ,100.55118,13.87211,กรุงเทพมหานคร,เขตหลักสี่,1
